id	sentiment
86961	negative
95349	negative
35572	negative
82128	positive
62240	negative
72278	negative
39007	neutral
27372	negative
95370	positive
50543	negative
22624	negative
45196	negative
28698	negative
56736	negative
99416	negative
26764	positive
96002	negative
37565	negative
97494	positive
61734	negative
46945	negative
14201	positive
94640	neutral
86299	positive
70914	negative
15636	negative
13063	negative
41102	negative
30282	negative
22977	positive
54968	negative
92389	positive
89118	negative
87533	positive
69311	neutral
65393	neutral
91999	negative
57252	positive
24376	negative
70917	negative
78063	neutral
51190	neutral
31104	negative
80841	neutral
10669	neutral
41379	negative
77156	negative
86104	negative
93063	negative
81689	negative
14621	neutral
80828	neutral
66761	negative
36174	positive
33301	negative
77792	negative
11580	positive
64878	negative
51484	neutral
38062	negative
57695	negative
25679	neutral
35240	positive
21970	neutral
46263	negative
87125	neutral
52937	negative
10744	negative
24418	negative
90329	neutral
27207	neutral
75217	neutral
61587	positive
71406	neutral
37577	negative
11834	positive
73817	positive
11725	neutral
31237	neutral
46591	negative
80181	positive
76282	negative
11892	positive
38296	negative
55028	negative
94937	positive
35790	neutral
34430	neutral
50938	negative
13574	neutral
15882	negative
29114	neutral
65486	negative
73145	positive
75692	neutral
82120	negative
62090	negative
81844	neutral
21084	positive
49166	positive
43774	positive
83049	neutral
10958	positive
17601	positive
29507	negative
29351	negative
82648	negative
22801	positive
78146	negative
58583	negative
57303	negative
56548	positive
89454	positive
10424	negative
96462	positive
66127	negative
91323	neutral
69501	neutral
68143	neutral
52720	neutral
12182	negative
17969	negative
37378	negative
48988	negative
31419	negative
44848	negative
86554	negative
70368	negative
58773	negative
30844	negative
68563	positive
66075	neutral
39112	neutral
75880	negative
85273	negative
98564	neutral
53051	negative
45021	neutral
90047	negative
31636	neutral
90829	negative
19306	negative
40903	neutral
56160	positive
78616	neutral
28398	negative
64013	neutral
84951	neutral
26748	negative
32723	negative
75696	negative
68560	negative
95527	positive
49936	negative
74528	neutral
81395	neutral
78409	positive
94985	neutral
38773	neutral
32451	negative
33811	negative
69452	positive
71510	negative
80776	negative
28403	negative
29297	negative
94378	neutral
16030	neutral
11275	negative
63287	negative
91969	negative
22174	negative
16577	positive
83637	neutral
12695	negative
67651	neutral
93111	negative
23573	neutral
10590	negative
80374	negative
95631	negative
63826	negative
30611	negative
56910	negative
11041	negative
28065	positive
17860	negative
74400	negative
35372	positive
59326	negative
36668	negative
16286	negative
91525	negative
69391	neutral
80585	negative
81332	negative
70266	negative
36623	negative
30123	neutral
93071	negative
91923	negative
59625	negative
24758	positive
14998	positive
76213	negative
30815	positive
47706	negative
64455	negative
13288	negative
16743	negative
51013	positive
32810	negative
80728	negative
45184	negative
87507	negative
25519	negative
34409	negative
84485	negative
45400	negative
32699	positive
91189	negative
15462	neutral
94412	negative
10825	neutral
98407	negative
45890	negative
61621	negative
35689	negative
50493	neutral
21048	negative
64667	positive
35109	negative
75876	positive
95224	negative
59615	neutral
75208	neutral
29213	positive
59158	positive
85454	neutral
60096	negative
83409	negative
36143	neutral
57827	negative
27937	neutral
27295	negative
65856	negative
82433	negative
84699	positive
91284	neutral
28831	negative
40282	negative
72396	positive
36560	neutral
16942	negative
13896	positive
13481	neutral
39042	negative
99334	negative
98387	negative
65719	neutral
15994	neutral
94688	negative
51627	negative
84493	negative
50725	positive
14486	negative
19632	negative
15213	negative
12015	negative
46669	negative
85669	neutral
32491	negative
41783	neutral
79318	negative
21915	positive
32612	neutral
92498	negative
84486	negative
15165	positive
92314	negative
83134	neutral
19736	positive
56852	positive
61756	negative
26975	negative
19847	neutral
67075	neutral
20646	negative
73204	negative
91429	negative
84915	neutral
29459	positive
10234	negative
22220	neutral
90712	neutral
32534	negative
55987	positive
47206	neutral
37277	negative
86012	negative
60265	neutral
17664	neutral
92867	negative
73245	neutral
23899	neutral
39124	negative
50364	negative
36049	negative
16400	positive
85278	negative
54803	negative
35864	neutral
11451	negative
93406	positive
39538	neutral
51609	negative
17469	positive
26237	neutral
29262	positive
97654	neutral
47122	negative
61599	negative
14271	negative
40202	negative
81417	positive
17380	neutral
75339	positive
63246	negative
99697	negative
56391	positive
64888	negative
45396	neutral
40031	positive
90554	neutral
22207	negative
24771	neutral
58638	negative
72099	neutral
59153	negative
12754	neutral
41861	positive
79061	neutral
78422	negative
17853	negative
56099	negative
33110	negative
13794	neutral
15548	negative
50379	negative
30740	negative
67949	positive
71630	negative
60923	negative
30297	negative
96396	negative
82694	neutral
99720	neutral
51603	neutral
46085	neutral
44555	positive
17891	negative
41737	negative
32345	positive
68984	negative
69211	negative
30093	negative
32269	positive
61846	negative
95951	positive
90130	negative
49773	negative
60792	positive
95790	negative
88916	negative
66580	negative
43289	negative
13711	negative
86184	neutral
22286	negative
10667	positive
60985	negative
50391	negative
33195	neutral
24370	negative
12851	negative
55600	negative
10283	neutral
71369	negative
76719	negative
34132	negative
27357	negative
48973	positive
91647	neutral
32372	negative
11348	negative
54210	negative
93447	neutral
68660	negative
41318	neutral
71762	neutral
67183	neutral
45699	positive
56870	negative
49645	negative
62054	positive
89031	neutral
24155	negative
38828	neutral
28028	negative
17119	negative
55478	negative
41732	neutral
62363	neutral
36059	negative
63253	negative
32850	positive
50012	negative
33091	negative
35483	negative
86645	neutral
76733	negative
73564	negative
12587	negative
52291	negative
22830	neutral
48299	negative
86988	negative
53244	negative
35693	neutral
78837	negative
10981	negative
81219	negative
78350	positive
17130	neutral
90499	neutral
39205	negative
98855	positive
21707	negative
88576	negative
27136	neutral
66923	positive
90608	positive
19267	negative
44903	negative
11046	negative
22907	negative
50204	positive
65112	positive
85638	negative
54898	negative
54549	negative
63058	positive
80113	negative
48784	negative
48951	negative
41778	positive
48236	negative
79987	neutral
38880	positive
56585	negative
86029	negative
44987	negative
30877	negative
81307	negative
27296	negative
73350	neutral
25180	negative
94152	negative
71376	neutral
32894	negative
31931	negative
36397	negative
91574	negative
22144	negative
86550	neutral
18487	neutral
17031	negative
72124	negative
17512	negative
95451	positive
65955	neutral
81310	negative
73453	neutral
24590	negative
47716	negative
83556	neutral
81401	neutral
83041	negative
57669	negative
86326	neutral
74676	neutral
24073	neutral
29698	positive
20068	neutral
23219	negative
27662	negative
94142	negative
27502	negative
97072	negative
64524	negative
20789	positive
46813	positive
37517	negative
13004	neutral
36343	negative
15472	negative
84140	neutral
79577	negative
33114	neutral
53784	neutral
89221	negative
40348	neutral
82489	negative
38392	neutral
12957	negative
85092	negative
89310	positive
32366	negative
80348	neutral
42523	negative
93415	negative
58482	positive
51452	negative
71211	neutral
76435	negative
46732	positive
85261	negative
59307	negative
53870	negative
49035	neutral
50121	negative
88941	positive
79993	negative
40418	negative
31394	neutral
29658	negative
22707	negative
95681	positive
88365	negative
24863	negative
51044	negative
56611	negative
46988	negative
23664	negative
32147	neutral
15243	negative
31001	negative
25160	negative
36030	positive
80285	negative
42456	negative
64349	positive
82355	negative
62022	negative
62169	negative
20504	negative
37087	neutral
64220	negative
91919	neutral
96095	neutral
36552	negative
31282	negative
34891	positive
48076	negative
48002	positive
16191	negative
59002	negative
11578	negative
63132	negative
13902	negative
61144	positive
13751	negative
71582	neutral
67674	neutral
81179	neutral
25698	neutral
46498	neutral
45090	neutral
60885	negative
56036	negative
70535	negative
17492	negative
84864	neutral
16918	neutral
33193	negative
38294	negative
96159	negative
77559	negative
73339	negative
18479	negative
26708	neutral
89350	negative
99645	negative
53855	negative
85349	negative
86649	neutral
85961	neutral
25781	neutral
35882	neutral
27456	negative
72756	negative
45086	negative
29105	neutral
22408	negative
28662	positive
35183	negative
35419	neutral
94131	neutral
80975	neutral
41918	negative
28993	positive
82917	negative
72928	negative
89297	neutral
41981	negative
68100	positive
98220	negative
22712	negative
68792	negative
91634	neutral
53538	negative
61578	negative
63550	negative
89078	negative
82909	negative
23779	neutral
61218	negative
30838	negative
52894	positive
13075	negative
44499	neutral
27819	negative
89381	neutral
24878	neutral
54245	negative
53575	neutral
91955	neutral
84930	positive
90900	neutral
73958	negative
19521	negative
23534	neutral
70611	positive
11944	negative
37193	positive
36761	neutral
12198	negative
13752	neutral
11048	negative
61909	negative
58145	positive
67076	negative
94071	negative
44020	negative
14992	negative
90231	neutral
29463	positive
85750	positive
25019	negative
57820	negative
39148	neutral
36137	negative
77747	negative
62931	negative
26171	negative
63168	negative
61527	neutral
12171	positive
36451	neutral
61737	negative
14146	positive
46938	neutral
28357	negative
39315	positive
87426	negative
33893	negative
85841	positive
21307	negative
88679	negative
27713	neutral
49780	negative
29648	negative
15718	negative
46168	negative
54979	neutral
57440	negative
17314	negative
82398	negative
55751	negative
75201	negative
21372	negative
85387	negative
95450	positive
46438	positive
77733	negative
10498	negative
26489	neutral
57426	negative
23840	positive
92379	negative
56705	negative
77358	positive
13698	negative
13064	neutral
61302	negative
94862	neutral
25582	neutral
54030	neutral
53500	negative
78967	positive
98130	negative
15251	negative
88269	positive
15451	neutral
97470	negative
87412	positive
66057	positive
65867	positive
77308	negative
94076	positive
35321	neutral
23366	negative
41560	neutral
63983	negative
28625	positive
32435	positive
75045	positive
47395	negative
51180	positive
34953	negative
92132	negative
55276	negative
66290	neutral
51986	neutral
13665	positive
68264	negative
87376	positive
42047	neutral
13793	positive
24340	negative
29007	neutral
19008	positive
14093	negative
47000	neutral
47771	negative
29779	negative
71574	negative
93258	negative
34666	positive
82331	negative
71996	negative
26157	positive
98745	negative
89834	negative
10587	negative
32786	negative
55643	negative
62075	negative
45756	negative
35251	neutral
90242	negative
46699	negative
84112	negative
43506	negative
52628	negative
16936	neutral
43458	positive
92079	positive
12806	negative
58280	neutral
48274	negative
54897	negative
37682	neutral
56915	neutral
11618	negative
38886	negative
56592	negative
63646	positive
30103	negative
17578	negative
38483	neutral
17675	neutral
58830	negative
17691	positive
55006	positive
87893	negative
65469	negative
77903	negative
91308	neutral
54265	neutral
92091	positive
23084	negative
97852	negative
60451	neutral
49370	negative
66545	negative
18561	positive
42212	negative
95191	neutral
71100	negative
90022	positive
55219	negative
27440	neutral
22493	neutral
50231	negative
58581	neutral
48281	negative
81253	negative
73212	positive
93754	negative
45586	neutral
28596	negative
27692	positive
81657	negative
78183	neutral
31246	negative
91405	negative
67006	neutral
87281	neutral
21267	negative
15922	negative
85133	negative
65355	negative
25043	negative
24720	negative
15876	negative
21376	neutral
87273	negative
84538	neutral
93133	negative
96063	positive
75167	negative
75791	negative
37729	positive
92720	neutral
92000	neutral
63028	negative
44162	neutral
48717	neutral
43384	negative
89738	negative
98644	neutral
88126	negative
75943	positive
20399	positive
68120	negative
92033	negative
21767	negative
97985	neutral
88855	neutral
86850	neutral
61361	neutral
34518	negative
95937	neutral
16162	negative
49345	negative
33337	negative
29687	positive
61775	negative
95645	negative
30523	negative
13485	negative
58468	positive
32303	negative
12796	neutral
36781	neutral
40813	negative
53866	negative
72162	negative
35355	neutral
60080	neutral
53781	negative
96110	positive
54858	negative
59064	negative
61374	neutral
77500	positive
45925	neutral
22280	negative
55150	neutral
44318	negative
19659	negative
69284	neutral
81801	negative
76865	negative
23241	negative
56974	negative
26843	neutral
93012	neutral
19145	neutral
96625	negative
14310	negative
26815	negative
27997	positive
29510	negative
57970	neutral
65961	neutral
63428	neutral
20868	negative
95429	negative
48006	negative
89868	negative
38643	negative
41255	neutral
46162	negative
49578	negative
75915	neutral
90956	negative
47926	negative
55041	negative
32946	negative
81968	negative
21440	neutral
55116	negative
95031	negative
25995	negative
10094	negative
29505	negative
85241	negative
42872	negative
65656	positive
68408	neutral
83952	negative
96547	negative
75046	negative
64197	negative
55085	negative
81738	negative
46849	positive
70014	negative
40610	negative
36866	negative
45549	negative
90201	negative
93623	negative
76858	negative
21525	negative
32689	neutral
53549	negative
69656	negative
90092	negative
69494	negative
78943	negative
75113	negative
33043	negative
45574	negative
95833	positive
73651	negative
48871	negative
92076	negative
55266	positive
52325	positive
34986	negative
70212	negative
80581	negative
23691	neutral
91170	neutral
95811	negative
77307	neutral
26981	negative
81786	neutral
86718	negative
27151	neutral
74407	positive
18939	negative
91312	positive
34640	negative
31844	positive
34118	positive
10767	positive
37532	neutral
78177	negative
63497	negative
13121	neutral
32596	negative
85413	positive
38109	negative
67572	positive
21059	negative
32143	negative
26305	positive
74252	positive
81249	negative
49768	neutral
93277	negative
56208	neutral
19000	negative
64027	neutral
16608	positive
77672	negative
78556	negative
32097	negative
15789	positive
33570	neutral
17536	negative
80148	positive
55940	negative
84924	negative
38859	neutral
85636	neutral
65686	negative
34708	negative
48089	negative
67851	negative
19340	negative
19727	positive
10582	negative
16822	neutral
87269	negative
71084	neutral
55794	negative
90595	neutral
57622	negative
39339	negative
44526	neutral
57816	negative
57027	neutral
15058	positive
43068	negative
42064	negative
49204	positive
42797	negative
27877	negative
90104	positive
10528	neutral
92835	negative
55037	positive
94038	neutral
35878	negative
70467	negative
53003	negative
93937	negative
32846	negative
40951	negative
86258	positive
82256	negative
45715	negative
12795	neutral
37008	neutral
52613	negative
96446	neutral
62079	negative
29704	neutral
55641	negative
58269	neutral
84693	negative
63759	neutral
26590	neutral
99477	negative
56766	positive
42055	neutral
45622	negative
64745	negative
26181	negative
36762	positive
84385	neutral
18105	negative
30765	negative
42735	neutral
78670	negative
84691	neutral
98344	neutral
39642	neutral
53564	negative
13230	positive
10734	neutral
57671	negative
44764	neutral
63834	neutral
85121	neutral
67478	neutral
75100	negative
34193	negative
14922	negative
83216	negative
94359	negative
30516	negative
31832	neutral
63384	negative
22088	negative
40932	negative
88928	positive
21615	negative
33684	negative
22963	negative
40326	negative
54590	neutral
16379	negative
46169	positive
98709	negative
85350	neutral
34349	negative
54287	positive
16279	neutral
86153	negative
34896	negative
11903	neutral
49059	negative
32450	negative
63195	negative
28502	positive
66981	negative
69677	neutral
77378	negative
69703	negative
75568	negative
16718	negative
93456	negative
48024	positive
78271	negative
80586	positive
11604	neutral
92656	negative
84884	negative
40794	negative
15375	negative
54929	negative
77963	negative
26677	negative
64773	negative
44712	negative
91115	positive
72921	negative
97841	negative
56033	negative
65536	positive
89481	negative
54783	neutral
79633	negative
28186	positive
13184	neutral
18183	negative
66259	neutral
90341	negative
20074	negative
88101	neutral
53349	negative
19819	negative
64579	negative
64459	neutral
68339	negative
79379	negative
83935	negative
86459	positive
93943	negative
95600	negative
98215	positive
19520	negative
92761	neutral
15209	positive
79710	positive
24910	negative
54165	negative
67668	negative
70659	negative
67293	negative
28645	positive
15435	negative
23577	negative
25835	positive
83062	neutral
31334	negative
55703	neutral
65553	neutral
91306	negative
90653	neutral
76485	negative
42031	negative
39058	neutral
73300	negative
12476	negative
38563	neutral
89384	negative
25214	negative
11886	negative
16580	negative
45784	positive
45093	negative
12706	negative
22746	negative
99124	positive
43329	negative
95036	positive
78922	negative
99693	negative
29523	negative
88860	negative
93121	negative
18205	negative
31311	negative
47068	negative
79564	negative
32545	positive
58234	negative
96780	negative
54789	negative
74889	negative
18683	negative
28797	positive
26246	negative
31729	neutral
85068	negative
43081	negative
58164	negative
95913	negative
51203	negative
98526	positive
71694	neutral
91222	negative
49728	negative
29665	positive
95030	positive
29650	negative
93870	neutral
16048	neutral
33919	negative
72429	positive
91190	negative
13255	negative
70376	negative
94632	neutral
53840	positive
70172	negative
30687	neutral
72982	negative
55902	positive
25018	negative
40485	positive
34768	negative
16321	neutral
36286	negative
16908	positive
59228	negative
86612	negative
14186	negative
15488	negative
49029	negative
24900	positive
18083	negative
35787	positive
76577	neutral
22547	neutral
58410	neutral
61104	negative
71629	positive
37239	negative
72290	neutral
18848	negative
97763	positive
43876	negative
86455	negative
64585	negative
36163	negative
20359	neutral
96316	negative
26175	negative
67830	positive
92723	negative
87251	negative
74347	positive
90541	positive
19083	negative
20227	positive
55721	neutral
81779	neutral
72509	negative
25681	positive
29956	neutral
97247	negative
82983	negative
89694	neutral
20608	negative
85089	negative
30696	negative
42744	neutral
76888	neutral
49584	negative
21820	negative
81663	neutral
57373	positive
93016	negative
30607	negative
23693	positive
33367	neutral
62496	negative
13664	negative
70783	negative
62863	negative
56888	neutral
65236	negative
93719	negative
35038	neutral
55705	negative
84763	positive
48084	negative
86239	neutral
80868	neutral
14929	negative
38700	negative
20684	neutral
94296	negative
46026	negative
66249	neutral
93446	negative
46201	positive
82723	negative
32384	negative
74011	negative
64048	negative
62278	positive
15834	negative
66125	positive
85703	negative
24170	negative
91180	negative
86447	neutral
70675	negative
37747	neutral
38129	neutral
39448	positive
13336	negative
54268	negative
58880	negative
25717	neutral
66754	negative
58037	negative
46191	negative
74010	neutral
50251	negative
16986	neutral
61771	negative
35566	negative
32539	negative
37146	negative
37077	positive
15402	negative
99284	negative
48930	negative
74638	negative
54347	negative
83961	negative
45211	neutral
42814	neutral
96437	negative
78806	negative
48750	positive
78650	negative
46095	neutral
17495	neutral
72250	negative
68345	positive
38005	negative
51095	negative
89246	negative
34345	negative
94841	negative
62012	negative
71016	neutral
89336	negative
15327	negative
64319	negative
98350	positive
81583	negative
27655	negative
20722	positive
85430	positive
93858	negative
96485	neutral
34448	negative
48651	negative
63932	positive
67473	negative
41668	negative
18975	neutral
70209	neutral
54474	negative
33032	negative
75186	neutral
43905	neutral
88990	neutral
22157	positive
75614	negative
68134	negative
61195	negative
34401	negative
87488	negative
19721	negative
58969	negative
59621	negative
31243	neutral
39196	negative
88262	neutral
42048	positive
55287	negative
65662	negative
63445	positive
55865	negative
35515	negative
20668	neutral
87649	neutral
87407	negative
64342	neutral
95317	neutral
28184	negative
37849	neutral
43974	neutral
32835	negative
98127	neutral
27622	positive
60753	negative
33666	neutral
88413	negative
89926	negative
53105	negative
49387	negative
92714	neutral
94876	neutral
62159	neutral
90703	negative
39625	neutral
71535	negative
62634	negative
49304	negative
13645	neutral
60696	positive
58460	negative
96809	neutral
54398	negative
47545	negative
48712	negative
36104	neutral
20801	neutral
19587	positive
38762	negative
64378	negative
74951	negative
91513	positive
33785	negative
19345	neutral
73122	negative
19594	negative
74410	negative
74437	negative
35836	negative
99937	neutral
44089	negative
31515	negative
31639	negative
82746	negative
90129	negative
95897	positive
70158	neutral
36895	negative
98967	neutral
56116	positive
26810	negative
50314	neutral
83164	neutral
41348	negative
57635	negative
96464	neutral
32921	negative
49382	negative
21552	negative
98737	negative
63201	neutral
36092	negative
10223	neutral
63716	positive
75359	negative
94354	negative
34523	negative
94350	positive
13970	positive
99381	negative
41492	negative
30621	positive
61717	negative
80388	positive
27816	negative
73496	negative
83269	neutral
10303	negative
58168	neutral
47774	positive
43971	neutral
51584	negative
77748	negative
67565	negative
47527	negative
83318	negative
87713	negative
28310	positive
70635	negative
80958	positive
54550	negative
61842	neutral
30101	neutral
99193	negative
36520	negative
20714	neutral
62334	positive
39395	negative
41672	positive
33014	negative
11802	negative
67606	negative
97923	negative
86107	neutral
95322	negative
73968	positive
27820	neutral
63332	positive
31841	negative
32064	neutral
53357	negative
91328	negative
33845	negative
58897	positive
57872	negative
22481	negative
12336	negative
21275	neutral
64230	neutral
19577	positive
38151	negative
22751	neutral
15119	negative
22052	negative
68181	negative
95570	neutral
95847	neutral
44026	negative
26284	negative
46434	negative
28568	negative
48837	negative
69815	negative
71741	positive
54911	neutral
93212	negative
93373	neutral
79117	neutral
42375	negative
38813	negative
27341	positive
22909	positive
45781	neutral
64456	positive
11396	negative
83772	negative
16110	positive
90555	negative
40609	positive
27269	negative
64920	negative
47612	negative
11932	positive
30536	neutral
62259	neutral
65079	negative
42155	negative
85067	negative
86223	negative
66883	negative
87313	positive
52419	positive
32509	positive
37260	positive
24780	neutral
60513	negative
54170	neutral
85125	negative
18206	negative
59912	negative
90052	negative
67145	negative
21449	neutral
47743	negative
25069	positive
78086	neutral
79616	negative
61069	negative
82580	negative
34182	negative
29614	neutral
78458	negative
20153	neutral
53341	negative
38477	positive
31129	negative
80093	negative
69448	neutral
70317	negative
81438	neutral
32735	negative
70141	negative
61708	positive
65639	negative
20038	negative
79558	negative
53168	positive
25852	negative
86351	negative
70658	negative
76693	negative
91220	negative
95149	positive
20612	negative
41545	negative
11671	negative
52581	negative
91360	positive
65703	negative
39258	positive
41907	negative
33639	negative
64122	negative
76744	negative
49373	negative
10221	negative
55128	negative
73586	neutral
83330	negative
62769	neutral
59113	neutral
56523	negative
81309	negative
92914	negative
88261	neutral
27787	neutral
96599	negative
10922	negative
51341	negative
32594	neutral
83535	negative
84976	positive
91451	negative
68367	neutral
64051	negative
38019	negative
36039	neutral
94064	negative
65385	negative
31723	negative
36053	neutral
72910	neutral
31527	neutral
70005	neutral
85315	negative
55843	neutral
69697	neutral
61402	negative
33120	negative
55346	negative
94267	neutral
11343	negative
42158	positive
39698	positive
31385	negative
84873	positive
98605	negative
67880	negative
88613	negative
16985	negative
46310	negative
68805	neutral
27567	negative
13381	positive
85997	negative
69914	negative
69481	neutral
59290	neutral
43613	negative
42968	neutral
52858	negative
26656	neutral
44884	neutral
68624	negative
89315	neutral
12569	negative
20840	negative
82085	negative
24431	neutral
58505	positive
61602	negative
91490	neutral
31500	negative
40534	negative
56740	negative
53376	positive
34612	negative
97094	neutral
68200	positive
81160	neutral
84630	negative
91283	negative
83758	negative
86652	neutral
60641	negative
97320	negative
45637	negative
94158	neutral
67780	positive
51558	positive
67248	neutral
20919	negative
96596	neutral
38546	negative
58734	negative
83932	neutral
40143	negative
69998	neutral
47301	positive
12113	negative
33592	negative
24567	negative
59318	negative
71334	negative
29728	negative
67157	negative
57325	negative
51159	negative
81718	negative
69798	negative
20086	positive
38539	negative
79077	neutral
84226	positive
76634	positive
56098	negative
44276	negative
68158	negative
69725	negative
85426	neutral
26636	negative
12654	neutral
66023	neutral
72430	neutral
44307	negative
56524	positive
19888	negative
91030	positive
31548	neutral
98608	negative
76992	negative
98273	negative
71662	negative
59139	positive
29166	negative
41177	negative
49299	negative
27556	positive
67931	positive
56610	negative
83601	positive
99132	neutral
69430	negative
89949	neutral
87800	neutral
87719	negative
43546	negative
39800	positive
32309	negative
21674	negative
42205	neutral
54386	negative
29176	negative
10329	negative
62623	negative
36789	neutral
46526	negative
10919	neutral
78305	negative
33917	neutral
32827	neutral
80034	negative
53482	negative
38463	neutral
50974	neutral
25108	positive
76172	positive
42088	negative
75124	neutral
24774	negative
33687	negative
94620	negative
40438	neutral
44539	negative
30390	negative
57037	negative
11369	negative
29398	neutral
53079	neutral
73043	positive
84723	neutral
61188	neutral
24259	negative
26587	negative
68306	negative
63676	negative
45721	neutral
79038	positive
37862	negative
76382	neutral
29467	negative
50411	negative
84267	negative
80711	negative
56395	neutral
34546	neutral
22463	negative
39767	negative
80545	neutral
50994	positive
71437	positive
83805	negative
34065	positive
73076	neutral
32646	positive
73170	negative
25381	negative
72223	neutral
46508	negative
64502	negative
20199	positive
94727	negative
70495	negative
61077	neutral
56202	neutral
40064	negative
59391	negative
61923	negative
34334	positive
31877	negative
34350	neutral
38183	negative
96087	negative
84000	neutral
96009	negative
13173	negative
64157	neutral
59617	positive
46134	neutral
26706	negative
21762	neutral
37844	negative
87951	neutral
17128	positive
58276	neutral
83507	negative
90381	negative
74820	negative
95876	neutral
74118	negative
81781	positive
45652	negative
79810	negative
85054	positive
45025	negative
10546	neutral
30562	neutral
85525	negative
68921	neutral
38761	neutral
47845	negative
73035	negative
48986	positive
35518	negative
10718	neutral
83135	negative
43414	negative
58812	neutral
93077	negative
34422	negative
87799	negative
67961	negative
93745	neutral
99672	negative
16879	neutral
14092	neutral
51029	negative
44459	neutral
78198	negative
91851	neutral
37620	positive
65691	negative
81306	negative
38926	negative
50981	positive
62675	neutral
57860	neutral
86993	positive
56873	negative
25030	negative
54928	negative
18154	negative
47728	positive
76837	neutral
36013	negative
10790	negative
89529	negative
96189	negative
10901	positive
55267	positive
27437	negative
41712	negative
50166	neutral
81337	negative
64674	negative
41734	positive
70909	neutral
46792	negative
19662	negative
54994	negative
84543	negative
87452	negative
84835	negative
63875	neutral
79923	negative
41374	neutral
13908	neutral
65280	negative
44062	negative
85118	negative
50330	negative
24894	negative
66370	neutral
27872	neutral
18243	negative
51113	positive
89476	negative
21351	positive
55662	neutral
38627	negative
42961	neutral
50681	negative
85897	negative
43989	neutral
98131	negative
28529	negative
99633	negative
40035	negative
24263	negative
22175	negative
92023	negative
59091	positive
77364	negative
93469	negative
20215	negative
42202	neutral
81078	positive
16590	negative
82090	negative
64830	neutral
95079	neutral
69662	negative
78245	positive
95860	negative
13624	negative
98927	negative
46763	positive
71073	neutral
17957	positive
98695	positive
44056	negative
46150	negative
39223	neutral
74240	negative
95893	neutral
97004	neutral
65621	negative
44143	negative
93507	negative
30116	negative
86231	negative
31349	neutral
59971	positive
43711	neutral
98985	negative
66589	positive
13181	negative
69673	negative
81124	negative
22905	neutral
73241	negative
38431	negative
15194	neutral
53929	positive
75430	negative
65027	negative
99495	negative
59560	negative
32011	negative
40327	negative
32672	negative
84703	negative
11339	negative
34389	positive
17258	negative
71603	negative
54558	negative
36130	negative
24755	negative
16066	negative
24591	positive
43768	negative
96932	positive
79870	negative
73644	neutral
62153	neutral
93178	positive
98133	negative
20001	negative
98318	negative
10377	positive
12524	positive
65473	negative
59993	negative
27789	negative
28236	neutral
41240	negative
84753	neutral
70260	negative
37600	positive
34481	negative
48593	negative
49945	negative
83725	negative
64885	negative
59355	negative
43221	neutral
24509	negative
51540	positive
86265	negative
69082	positive
53541	negative
19052	positive
70701	negative
79727	negative
90457	negative
51853	negative
54527	negative
59684	neutral
44250	positive
98013	positive
98561	negative
58216	negative
41273	positive
51543	negative
65754	negative
96007	negative
67235	negative
63062	neutral
20936	neutral
89650	negative
42431	neutral
34856	neutral
99244	neutral
50852	neutral
40568	negative
50745	positive
50670	negative
46051	positive
71062	neutral
88135	positive
22011	negative
63117	neutral
86186	negative
82750	positive
92106	positive
41092	negative
43381	negative
19496	negative
17621	neutral
29727	negative
16151	neutral
29839	negative
89532	negative
48830	negative
14102	negative
61754	negative
46787	negative
29884	positive
42249	negative
51631	negative
76388	neutral
98854	positive
63886	negative
35003	negative
59951	negative
77583	negative
72259	positive
99640	negative
71658	negative
69455	neutral
60611	negative
94310	negative
24124	negative
41844	negative
23460	negative
34508	negative
64022	positive
89701	positive
18499	positive
58764	neutral
79631	positive
73548	negative
88482	negative
78709	positive
42004	neutral
98165	negative
98270	neutral
65781	negative
73789	negative
25777	negative
11852	positive
66902	negative
40917	negative
49950	neutral
20901	negative
17580	neutral
81515	positive
11027	neutral
91649	negative
72487	negative
17428	negative
30602	neutral
55026	negative
69601	negative
64301	neutral
57174	positive
42484	negative
44394	negative
71144	negative
67738	negative
79594	negative
64154	negative
83204	positive
44899	negative
67557	neutral
26787	negative
43126	negative
87021	negative
36568	negative
30284	negative
66663	neutral
46697	negative
44477	positive
88326	negative
54513	positive
55504	positive
25980	positive
77189	neutral
37498	neutral
17756	negative
43548	neutral
38266	positive
70669	negative
80538	negative
82536	negative
70879	neutral
57019	negative
80395	positive
72239	neutral
28045	negative
83593	negative
57083	negative
19314	neutral
82630	neutral
42320	negative
11653	neutral
37685	negative
14362	neutral
37624	negative
44067	neutral
61303	neutral
41132	negative
14570	positive
31422	positive
35366	positive
46541	negative
17793	neutral
81517	negative
43228	positive
55661	neutral
83511	positive
83941	negative
47037	negative
97119	neutral
33166	negative
76717	negative
31333	negative
19648	negative
51072	negative
43615	negative
76446	negative
42677	negative
77167	positive
73768	negative
59997	neutral
92596	positive
66379	neutral
83092	neutral
29569	negative
90040	positive
10032	negative
87568	negative
23152	positive
57848	neutral
17407	negative
86359	negative
56554	negative
42454	neutral
17941	negative
42874	negative
82870	positive
73770	negative
30302	positive
10855	neutral
78603	negative
81452	negative
57728	negative
21584	negative
66763	positive
23880	positive
70591	neutral
52818	negative
85045	negative
74577	negative
57157	positive
73399	neutral
35984	negative
64868	negative
29770	positive
81173	neutral
43261	negative
45593	negative
52825	negative
65816	negative
